InterestRate,Installment,LogAnnualInc,DebtIncRatio,CreditLineAge,RevBalance,RevUtilization,FICOScore,Purpose,Delinquencies2Yrs,Inquiries6Mnths,Age,Race,Gender,CreditPolicy,PublicRecord,Default,BIN_CreditLineAge,BIN_DebtIncRatio,BIN_FICOScore,BIN_Inquiries6Mnths,BIN_LogAnnualInc,BIN_RevBalance,BIN_RevUtilization
0.1906421489,44.75718956,10.42792168,11.621521757,2340.3496554,24080.605091,0,681.50544875,major_purchase,3,13,55,Hispanic,Male,1,1,1,1,3,1,5,1,5,1
0.1590375723,529.31512912,11.198796698,11.018470757,1159.9430684,22283.187221,19.031235904,723.43146092,debt_consolidation,0,13,58,Asian,Male,0,1,1,1,2,4,5,4,5,1
0.1658108014,83.471815168,10.619264396,7.6785330848,4858.2293681,0,12.277782377,628.13003912,all_other,4,0,67,White,Male,1,2,1,4,2,1,2,2,1,1
0.1944169309,300.00938835,11.400441438,14.293026853,4292.3241903,32622.279277,100,677.73800283,major_purchase,3,4,0,Asian,Male,0,1,1,3,3,1,5,5,5,5
0.1217915545,224.87245909,10.570229501,0,1813.3415516,71525.236209,0,676.71661953,debt_consolidation,4,12,80,White,Female,1,1,1,1,1,1,5,2,5,1
0.192191569,1144.9735336,12.326415934,26.807081002,6248.9640831,0,37.973639425,659.48138659,credit_card,4,9,75,Hispanic,Female,0,2,1,4,5,1,5,5,1,2
0.2303028575,295.03414592,10.453444407,4.8972835952,1460.3854952,20473.845806,42.077514387,681.55981756,debt_consolidation,1,6,41,Hispanic,Female,0,1,1,1,1,1,5,1,4,3
0.1705282589,414.12821742,11.270421285,17.369786659,8369.3756123,13982.7696,95.603208151,646.94298152,major_purchase,0,0,10,Indigenous,Female,1,0,1,5,4,1,2,4,4,5
0.1368352532,411.607002,9.5754335658,18.675852042,2757.2964449,0,67.751738772,656.92079761,major_purchase,4,7,2,Indigenous,Male,0,1,1,2,5,1,5,1,1,4
0.1039714254,50,10.455406007,22.315141277,414.90864778,695.0682073,74.703484897,659.291797,major_purchase,1,0,50,Hispanic,Female,0,0,1,1,5,1,2,1,1,5
0.166586861,1055.8031661,11.957602418,18.682682935,2343.3653865,22715.867676,55.375378134,710.0406313,home_improvement,0,8,79,Indigenous,Male,0,2,1,1,5,3,5,5,5,4
0.1616420378,110.11095709,12.613355953,13.000767902,0,11306.767711,100,646.50224517,educational,2,4,14,Asian,Male,1,1,1,1,3,1,5,5,3,5
0.2014328939,624.89343429,10.325469049,28.056231451,3931.1062641,18516.496578,0,644.11495532,home_improvement,0,14,66,Hispanic,Female,1,1,1,3,5,1,5,1,4,1
0.1001886673,33.631893567,11.856803952,19.146576402,2007.4671511,30338.709932,62.561338426,667.73868539,major_purchase,0,0,92,Indigenous,Male,0,0,1,1,5,1,2,5,5,4
0.1896357954,206.01676202,11.743882365,20.56357148,4002.689671,0,100,638.59473508,small_business,3,0,6,Black,Female,1,0,1,3,5,1,2,5,1,5
0.2030686568,551.24148091,11.196946632,26.465920155,8335.9464696,27281.798127,84.226353761,748.84201508,debt_consolidation,0,7,95,Asian,Female,0,0,1,5,5,5,5,4,5,5
0.1829451484,13.340199265,9.5195700753,13.47914985,1076.8415317,8257.454791,91.985755464,665.65759269,home_improvement,0,14,76,Asian,Male,0,1,1,1,3,1,5,1,3,5
0.1192181936,995.9741289,9.6598432743,19.189256564,3269.1919259,27724.484056,37.780492048,651.90764968,debt_consolidation,0,5,54,White,Male,0,0,1,2,5,1,5,1,5,2
0.1137781904,1021.6458259,10.243168704,28.622001686,4737.1968138,25111.55439,0,697.78024036,debt_consolidation,0,2,63,Indigenous,Female,1,0,1,4,5,2,4,1,5,1
0.2035216823,591.0494349,10.095385913,20.012274422,3905.5903584,30004.233907,60.794040405,671.29439799,major_purchase,2,12,75,Hispanic,Female,0,1,1,3,5,1,5,1,5,4
0.0496096187,146.78565485,10.192797264,0,3657.6670896,12045.355618,35.026169404,644.05718543,credit_card,4,8,15,Indigenous,Female,1,1,1,3,1,1,5,1,4,2
0.1428140282,59.273809935,9.4023346564,14.6644594,1242.1305636,9876.9837918,100,704.63974624,home_improvement,2,0,58,White,Male,1,2,1,1,4,3,2,1,3,5
0.1304379031,258.12781201,10.282181353,22.843271257,0,18707.380065,38.839839906,693.19771673,major_purchase,3,14,82,Black,Male,0,0,1,1,5,2,5,1,4,2
0.1608750715,175.57800295,10.721543347,11.87907443,5266.4975278,75884.227204,100,697.54393367,credit_card,3,6,2,Black,Male,1,2,1,4,3,2,5,2,5,5
0.1754423014,44.297426539,11.650096927,19.556299946,5083.4607691,64919.340403,0,673.84307071,home_improvement,0,4,78,Indigenous,Male,0,2,1,4,5,1,5,5,5,1
0.1371338056,92.199036526,9.8459878642,22.944284677,4017.840511,82927.812884,67.385794168,668.34206165,small_business,0,6,61,Asian,Male,0,0,1,3,5,1,5,1,5,4
0.182693237,227.92161248,12.24549222,17.983407017,2661.0267916,0,64.486164599,675.59975463,major_purchase,0,0,57,White,Female,1,2,1,2,5,1,2,5,1,4
0.0753086773,108.86051749,9.4663091296,26.184687798,5291.5174665,18376.59451,0,658.80085003,debt_consolidation,0,7,54,Hispanic,Male,1,0,1,4,5,1,5,1,4,1
0.2101872839,215.31456204,10.349137473,25.872534362,6419.9518535,0,68.886505442,633.80395572,small_business,0,4,2,Hispanic,Male,0,0,1,5,5,1,5,1,1,4
0.133980567,156.60388238,11.180099927,1.414788263,1400.5907526,9050.9454797,0,696.4971195,major_purchase,0,4,13,Hispanic,Male,0,0,1,1,1,2,5,4,3,1
0.0900728741,97.554939797,12.013810142,21.781641048,5539.7960805,5989.7049172,37.999833527,694.23839836,credit_card,3,7,76,Hispanic,Female,1,2,1,4,5,2,5,5,2,2
0.0963022998,234.27133489,11.018854083,6.0673345532,1948.9062736,15930.55588,0,690.64413102,home_improvement,3,14,70,Asian,Male,0,0,1,1,1,2,5,3,4,1
0.1270942745,316.72577798,8.8960727276,20.523512036,4615.8914969,31388.051333,0,715.67131909,major_purchase,0,1,73,White,Male,0,2,1,3,5,3,4,1,5,1
0.2254559974,289.91397183,9.6896802149,14.104169945,10789.859243,9458.284374,100,673.41537306,home_improvement,2,1,17,White,Female,1,0,1,5,3,1,4,1,3,5
0.1177331199,195.21325049,8.9608676278,23.955365249,4319.7851786,87684.087115,100,689.56490884,home_improvement,3,2,80,Hispanic,Male,1,1,1,3,5,2,4,1,5,5
0.0863332778,702.53302046,10.22998465,0,4872.4631101,76439.295687,100,688.21114748,debt_consolidation,2,7,71,Hispanic,Female,0,0,1,4,1,2,5,1,5,5
0.1357188647,56.773501737,9.3459880816,28.458089677,780.95143313,15751.231563,78.576683791,715.18136669,debt_consolidation,1,0,50,Asian,Female,0,1,1,1,5,3,2,1,4,5
0.2135904561,239.18302417,10.974829455,3.234324661,0,4921.3150472,0,788.34331275,small_business,4,11,31,Hispanic,Male,0,2,1,1,1,5,5,3,2,1
0.0477885475,167.90846194,10.357001059,18.753833922,6639.3870096,2951.2731509,100,758.74063989,major_purchase,0,4,77,White,Female,0,2,1,5,5,5,5,1,2,5
0.057942811,122.3464452,11.297072029,6.5333801136,3650.9512753,27939.903931,20.147439149,692.21251428,small_business,2,0,22,White,Female,1,1,1,3,1,2,2,4,5,1
0.1535580866,50,9.7911651828,20.509533187,6529.7814118,18900.260545,64.285120935,780.03760966,major_purchase,0,15,26,Black,Male,0,1,1,5,5,5,5,1,4,4
0.1738766808,434.68734708,11.316159749,17.974580982,6264.8443598,17038.426183,34.991941589,637.80898081,educational,0,3,0,Hispanic,Female,0,1,1,5,5,1,5,4,4,2
0.1138263428,365.95287694,8.7243720422,21.838683064,5747.5153984,0,86.038727117,712.8461723,all_other,1,6,25,Indigenous,Female,1,1,1,4,5,3,5,1,1,5
0.0881797414,376.51095663,11.202188254,22.292271196,4320.0499048,17355.168298,0,703.07564524,small_business,4,12,31,Indigenous,Female,0,0,1,3,5,3,5,4,4,1
0.1304462545,315.47414831,12.099482156,20.200591594,7616.5566742,66067.001692,53.646616452,704.66528089,credit_card,3,11,99,White,Male,0,0,1,5,5,3,5,5,5,3
0.1402577223,379.75601424,11.699319265,20.598461936,2126.2742848,13754.191631,100,648.31617863,small_business,0,8,40,Hispanic,Female,0,0,1,1,5,1,5,5,4,5
0.1729690415,219.86305692,9.6164494919,19.506153558,7287.7708193,0,41.472956587,665.43280891,all_other,1,3,62,White,Male,1,0,1,5,5,1,5,1,1,3
0.1483772388,567.1674921,11.504230174,26.714709416,3451.6417992,35712.300541,68.312180112,676.0386169,debt_consolidation,3,5,27,Asian,Female,1,2,1,2,5,1,5,5,5,4
0.2013525794,916.68355661,9.8410775556,19.444560381,5157.123147,0,40.970504411,667.7116301,major_purchase,1,7,18,Hispanic,Female,1,0,1,4,5,1,5,1,1,3
0.1883217489,320.29890077,10.504803622,29.44423256,0,8120.4888817,74.924075506,717.78483317,debt_consolidation,0,7,30,White,Male,0,2,1,1,5,4,5,1,3,5
0.0773650458,863.24247392,9.5437960385,19.35079216,10047.938212,0,19.081638945,738.33129222,debt_consolidation,2,1,99,White,Female,1,1,1,5,5,5,4,1,1,1
0.1269063936,138.22518124,10.578324162,0.3772705588,6164.2052968,12744.945119,70.526484425,665.3816704,debt_consolidation,3,13,83,Hispanic,Male,1,1,1,4,1,1,5,2,4,4
0.0978113399,370.67016724,11.587377097,13.733030582,6424.274478,0,65.407853819,702.75815696,credit_card,0,4,46,Asian,Male,0,1,1,5,3,3,5,5,1,4
0.0925166231,865.31188818,10.584284008,25.081811106,10191.203411,34123.496112,0,660.11303587,debt_consolidation,1,6,82,Indigenous,Female,0,1,1,5,5,1,5,2,5,1
0.0998563777,67.283947208,10.276588113,25.919420315,922.46558178,8548.6295445,32.054353069,659.06968012,home_improvement,1,6,74,Hispanic,Female,1,1,1,1,5,1,5,1,3,2
0.174804639,304.40071312,11.276508876,20.606598538,7285.6933389,9801.9909239,16.24481317,654.23049727,all_other,4,1,45,Black,Female,1,1,1,5,5,1,4,4,3,1
0.1655610798,596.65495145,11.860235034,28.269112498,3356.258687,0,100,703.22797326,debt_consolidation,0,5,92,Hispanic,Female,1,1,1,2,5,3,5,5,1,5
0.1823536175,340.48328428,12.033660923,4.49864334,3885.8810884,29894.558024,90.148557532,602.98150793,home_improvement,2,0,56,Indigenous,Male,1,1,1,3,1,1,2,5,5,5
0.0735162766,50,10.281073586,25.209291949,4837.0182254,0,70.32470688,647.49979266,all_other,0,1,92,Black,Male,1,0,1,4,5,1,4,1,1,4
0.1481141733,88.613313658,12.035209613,11.292746871,2565.8981539,7167.6792305,36.03431702,822.96697922,credit_card,0,13,86,White,Male,1,1,1,2,3,5,5,5,3,2
0.1241595332,233.67890194,9.6261716442,23.879248464,7420.603173,29094.361623,100,816.7110835,major_purchase,1,12,83,Hispanic,Female,1,1,1,5,5,5,5,1,5,5
0.0871879969,191.66826831,10.49121508,20.800182388,8684.3372099,1173.4492012,0,655.26538079,all_other,3,8,48,White,Female,1,2,1,5,5,1,5,1,1,1
0.1299291962,593.78467041,10.416061186,4.8988671655,4455.2060199,16512.193587,100,682.34884995,small_business,0,2,36,Asian,Male,0,0,1,3,1,2,4,1,4,5
0.169135031,130.73925075,11.214927887,15.780786782,2594.6952042,16622.552154,71.465989503,657.06898909,all_other,0,8,48,Indigenous,Male,0,1,1,2,4,1,5,4,4,5
0.161404885,334.72715337,11.942901951,25.074570837,4096.8595726,35909.463122,5.5910734328,744.01862809,all_other,4,0,35,White,Male,1,2,1,3,5,5,2,5,5,1
0.1517634818,865.87729352,11.822717623,19.14645167,8704.8612226,1734.2603402,8.2675813999,757.30486316,credit_card,0,12,18,Black,Male,0,2,1,5,5,5,5,5,1,1
0.1631872662,48.535888192,10.557914333,18.681822548,8394.360967,8807.4397399,51.414657213,661.80847617,major_purchase,0,12,67,Indigenous,Male,0,0,1,5,5,1,5,2,3,3
0.1923725742,243.41901194,10.408519184,23.713920969,7951.2061922,54915.377668,100,696.78178874,all_other,0,9,6,Hispanic,Female,0,0,1,5,5,2,5,1,5,5
0.1304436657,962.72308761,12.388081224,19.734571172,562.50527361,0,95.538355615,697.11210634,credit_card,4,0,47,Asian,Male,1,1,1,1,5,2,2,5,1,5
0.1338773178,672.15154198,12.13233847,29.155854622,3230.8648004,8768.3272798,65.578347001,650.11114463,all_other,0,9,89,Asian,Male,0,0,1,2,5,1,5,5,3,4
0.1712215055,499.75165444,11.099336774,28.099331397,3546.0748302,0,100,689.72298858,debt_consolidation,3,0,89,Indigenous,Male,1,2,1,2,5,2,2,4,1,5
0.149419125,613.33174018,10.330263129,21.89083278,5235.2944356,18968.154474,89.554583232,682.64231167,debt_consolidation,0,4,14,Indigenous,Female,1,1,1,4,5,2,5,1,4,5
0.0942602921,146.48790657,10.802689943,18.017717497,9031.3447687,32423.011424,42.457630168,692.51882786,all_other,3,7,94,White,Female,0,0,1,5,5,2,5,3,5,3
0.2049082137,283.64710569,9.9441356094,13.242049914,2321.4047904,2269.9330097,100,702.73501564,educational,3,6,35,Hispanic,Female,0,1,1,1,3,3,5,1,1,5
0.1690298366,296.94915529,10.773475932,26.194045908,3819.0601791,6781.1649481,12.2905325,715.15735864,small_business,0,0,15,Indigenous,Female,1,2,1,3,5,3,2,2,3,1
0.1040489486,35.943162265,9.8899947277,17.269327476,170.36182875,16694.572102,13.457904164,691.72047691,all_other,2,0,20,Black,Female,0,1,1,1,4,2,2,1,4,1
0.2011838406,702.81644812,12.463387371,12.219144558,2749.6396692,18446.496301,100,655.72271449,all_other,3,15,76,White,Female,0,2,1,2,3,1,5,5,4,5
0.1302858258,319.2428254,11.973313827,0,1145.4763332,23941.201451,100,664.61054541,credit_card,4,10,80,Hispanic,Female,1,2,1,1,1,1,5,5,5,5
0.1722284223,226.29593908,11.926712381,21.20081233,4030.9981698,2521.2049033,0,672.1174286,all_other,3,0,58,Indigenous,Female,1,1,1,3,5,1,2,5,2,1
0.082548871,48.414556473,10.270577335,25.030702346,2694.7253598,34603.946516,100,676.04721659,credit_card,1,1,29,Black,Female,1,0,1,2,5,1,4,1,5,5
0.204687379,149.08662741,12.036539623,20.842858166,7731.3150683,95431.237824,1.5521779806,635.5815545,all_other,2,5,70,White,Female,0,1,1,5,5,1,5,5,5,1
0.0820985668,132.67546389,11.190187398,16.604765279,4470.4826404,94607.995575,12.339004103,711.08267159,credit_card,3,15,41,White,Female,0,2,1,3,4,3,5,4,5,1
0.1462267942,482.34316043,10.378316373,0,2617.4411166,26803.254018,67.29945547,711.7650983,major_purchase,4,8,21,Hispanic,Female,0,0,1,2,1,3,5,1,5,4
0.1403589811,0.7919432874,9.5093419027,21.731539515,5004.7999952,3116.2041099,0,664.37505258,educational,4,8,88,Hispanic,Male,1,1,1,4,5,1,5,1,2,1
0.1031968267,33.230748494,10.826821041,16.752916413,13073.990821,0,45.042758924,692.25537101,educational,4,7,48,Indigenous,Female,1,2,1,5,4,2,5,3,1,3
0.0834684458,211.71553472,9.4512445645,29.506254349,2563.4678322,21432.322662,44.791520579,688.74389446,all_other,3,2,67,Asian,Female,1,0,1,2,5,2,4,1,4,3
0.0530723091,722.11445178,11.018480688,27.437772299,163.71105661,0,100,627.49965917,home_improvement,0,7,0,Hispanic,Male,0,1,1,1,5,1,5,3,1,5
0.1647325042,206.00490612,11.138465306,19.281797861,6428.1105907,83501.251615,84.076068787,729.37770367,educational,1,7,72,Hispanic,Female,0,1,1,5,5,4,5,4,5,5
0.142370485,1169.5215845,11.293651827,14.448734578,3616.52639,17753.981228,100,707.98433539,home_improvement,2,7,68,Hispanic,Female,1,1,1,2,4,3,5,4,4,5
0.2137006634,393.30405084,11.393195257,23.598338816,3580.3862404,911.00725531,36.25125543,654.35239919,debt_consolidation,0,11,37,Hispanic,Female,0,2,1,2,5,1,5,5,1,2
0.1344033761,588.97822197,12.006887576,6.9823163586,4032.7380333,15351.451994,0,753.47843182,major_purchase,1,10,40,Black,Male,1,0,1,3,1,5,5,5,4,1
0.2219733318,819.70015831,11.203739036,15.960151477,1200.397314,50268.409057,100,707.05663748,all_other,3,14,63,Asian,Female,1,2,1,1,4,3,5,4,5,5
0.1402532576,526.89976466,11.038663608,13.077390239,4754.2349875,12408.823915,76.162394448,695.73016068,small_business,1,6,63,Hispanic,Female,1,1,1,4,3,2,5,3,4,5
0.1043482931,980.59039541,11.885573322,28.525489043,2570.1679419,7077.9546578,100,658.62760604,debt_consolidation,2,0,51,Indigenous,Male,1,1,1,2,5,1,2,5,3,5
0.1465703215,57.242019088,12.336033203,24.572164031,3604.8491327,26443.718536,38.693543918,679.43131006,major_purchase,0,2,26,Asian,Female,1,1,1,2,5,1,4,5,5,2
0.1637782243,173.50777152,9.7325527387,24.881664304,9319.9268542,20684.842766,51.254158563,670.89897365,all_other,3,5,69,White,Female,1,0,1,5,5,1,5,1,4,3
0.1974320511,234.32460551,10.524360223,6.8555175152,10472.244329,39077.397985,74.195319034,711.78278579,debt_consolidation,0,12,36,Hispanic,Male,1,0,1,5,1,3,5,2,5,5
0.1351997529,61.269092579,11.391930316,18.976463264,975.70571703,21449.448501,0,660.23422555,debt_consolidation,0,13,84,Indigenous,Male,1,1,1,1,5,1,5,5,4,1
0.1609431609,409.72006207,11.319804522,24.683741686,16071.730294,70203.43272,0,674.02751703,all_other,2,1,3,Indigenous,Female,1,0,1,5,5,1,4,4,5,1
0.2038128057,291.65172515,11.424381883,12.522658902,5055.8833289,51614.495741,100,661.04733721,credit_card,2,1,71,Indigenous,Male,1,1,1,4,3,1,4,5,5,5
0.1969570325,471.05307357,11.053073653,25.476813707,6774.797897,14827.38671,42.401146407,624.39642657,small_business,1,0,22,Indigenous,Female,0,0,1,5,5,1,2,4,4,3
0.1711560228,126.58435286,11.203131876,1.3142898276,1327.8365118,48844.381151,21.315754663,625.5113984,all_other,4,3,85,White,Female,1,1,1,1,1,1,5,4,5,1
0.1679199088,50,10.811504219,15.452403374,4872.808352,23750.594403,100,662.84886155,debt_consolidation,1,14,71,Black,Male,0,2,1,4,4,1,5,3,5,5
0.1537078177,123.29162347,10.395199995,20.912526351,0,10483.016436,100,703.42101107,major_purchase,1,13,16,Indigenous,Female,0,0,1,1,5,3,5,1,3,5
0.1772248035,209.88686292,11.363261907,12.93228168,4883.9308588,24308.470065,64.115137294,695.44765559,all_other,0,14,21,White,Female,1,0,1,4,3,2,5,5,5,4
0.0771334788,183.86140752,10.327122465,22.460865382,2160.5882785,45989.536446,100,692.7661485,debt_consolidation,3,0,17,Hispanic,Male,0,1,1,1,5,2,2,1,5,5
0.1980948097,137.01869672,11.644302427,0,3890.8541308,40732.450681,14.068367039,676.89874725,debt_consolidation,0,8,64,White,Male,0,1,1,3,1,1,5,5,5,1
0.1108189043,7.7161930287,12.024419683,16.159625283,1112.8747798,0,32.249007207,674.58506362,home_improvement,4,9,78,Asian,Female,0,2,1,1,4,1,5,5,1,2
0.1303798562,30.717766801,11.780344753,0,2533.2105824,7092.4600002,0,719.2494597,all_other,3,0,49,White,Male,0,2,1,2,1,4,2,5,3,1
0.0612192064,50,10.323095086,19.438548468,1465.9519595,6894.2102223,100,808.36578454,all_other,4,12,89,Asian,Male,0,2,1,1,5,5,5,1,3,5
0.1873816674,673.12254988,11.187681597,16.430637662,4051.9150862,26381.266419,42.62848986,656.4065776,educational,0,9,6,Hispanic,Male,0,2,1,3,4,1,5,4,5,3
0.1098390268,50,9.7038431954,0,3289.5370187,0,100,710.10656788,small_business,2,8,20,White,Male,1,2,1,2,1,3,5,1,1,5
0.1970995642,293.08140951,10.515744033,19.428792112,4107.6223666,18141.114322,0,718.93238088,all_other,3,4,67,Indigenous,Female,1,0,1,3,5,4,5,2,4,1
0.1661642948,220.27339498,11.534455416,31.345540145,5655.0245695,15355.985955,3.9256569146,685.35135682,small_business,2,8,73,Hispanic,Female,0,2,1,4,5,2,5,5,4,1
0.1263420524,225.62279107,9.4644319812,19.246257641,4586.8685284,2936.3898015,0,649.46590613,debt_consolidation,0,3,66,Hispanic,Male,0,0,1,3,5,1,5,1,2,1
0.2229952619,146.08348557,11.086695456,23.256236088,3053.2823782,10196.202838,41.347564037,692.17404853,credit_card,0,15,50,Asian,Female,0,1,1,2,5,2,5,4,3,3
0.1906729073,528.02860207,10.550847984,16.612458177,8127.6202704,7934.1113435,37.102845817,769.19490796,debt_consolidation,2,7,72,White,Male,0,0,1,5,4,5,5,2,3,2
0.1976328915,301.08140994,10.619356735,15.768509096,5906.5029443,24757.425709,84.958262671,630.78451854,major_purchase,0,11,91,White,Female,0,0,1,4,4,1,5,2,5,5
0.1598789825,50,11.282577652,15.614772913,1014.6130391,94897.813456,68.979330173,675.80890587,small_business,0,10,58,Indigenous,Male,1,2,1,1,4,1,5,4,5,4
0.1399355249,35.100379966,11.020973415,20.584745856,12623.619987,7328.822673,59.206335705,692.91906785,home_improvement,0,3,41,Asian,Female,0,1,1,5,5,2,5,3,3,4
0.1503206804,326.89213073,9.9142126619,17.151807811,2979.6947244,59614.802888,100,654.57648142,debt_consolidation,0,3,6,White,Male,0,2,1,2,4,1,5,1,5,5
0.1138643628,94.732020011,11.159100169,13.725195881,5116.3078746,0,50.279082374,706.27378301,all_other,0,0,45,Hispanic,Male,1,1,1,4,3,3,2,4,1,3
0.2226548498,1113.1844306,11.302841189,19.803129997,4329.2131365,33358.680085,40.872158738,650.91018272,debt_consolidation,2,4,67,Black,Female,0,0,1,3,5,1,5,4,5,3
0.1438487125,277.72640075,11.117331236,21.184079603,3420.7763406,7847.0831634,100,792.84183084,credit_card,2,8,58,White,Female,1,1,1,2,5,5,5,4,3,5
0.036894279,363.93490465,9.4883751898,20.338916465,1774.9036754,25155.293354,3.4785714875,823.80198026,small_business,1,0,24,Asian,Male,1,2,1,1,5,5,2,1,5,1
0.1642900073,127.88175562,11.604280641,0.8507625375,3151.7015399,1276.8234108,43.209826346,696.29715213,debt_consolidation,1,5,95,White,Female,1,0,1,2,1,2,5,5,1,3
0.0717511779,482.7157969,10.069799057,17.161431819,5015.2324369,5618.4119114,100,782.61063301,credit_card,1,3,32,Hispanic,Male,1,1,1,4,4,5,5,1,2,5
0.1471549808,796.60739868,12.536719546,20.783771016,12402.592914,20438.322919,41.271628961,706.15832265,educational,2,4,5,Hispanic,Male,0,2,1,5,5,3,5,5,4,3
0.1236270239,191.80844408,9.5675571659,16.115406675,7345.2584175,12006.347781,71.334929251,665.10396184,major_purchase,2,5,21,White,Female,1,1,1,5,4,1,5,1,4,4
0.0640996373,68.549058036,9.2105709478,17.624977894,6736.9725412,7258.2404754,100,671.79043154,all_other,1,1,41,White,Female,1,1,1,5,4,1,4,1,3,5
0.0436075333,141.0889951,10.528864607,20.922989915,5197.6461577,18832.640143,100,805.55642017,all_other,0,0,83,White,Male,0,0,1,4,5,5,2,2,4,5
0.1504005906,189.94263028,11.208940466,25.262787484,3336.3461413,43644.747097,20.433607535,649.98878353,educational,4,0,40,White,Male,1,1,1,2,5,1,2,4,5,1
0.1727771575,179.94227154,11.091388284,13.450058862,4813.4346202,8184.039714,4.470277451,768.90607516,credit_card,0,8,17,Black,Female,0,0,1,4,3,5,5,4,3,1
0.1838011533,465.81748092,10.524395989,5.2663542198,6408.6301043,9069.3477198,47.562021857,766.74799485,educational,2,5,90,Hispanic,Female,0,1,1,5,1,5,5,2,3,3
0.1745425331,1230.6677969,11.179790192,9.2785842613,7386.1532779,17550.116269,75.635884428,675.30558162,debt_consolidation,1,15,65,Hispanic,Female,1,1,1,5,2,1,5,4,4,5
0.0826137331,135.48032135,10.890784909,23.105131,2433.002618,23944.854189,51.364283189,642.56976764,debt_consolidation,1,10,5,Hispanic,Female,0,0,1,1,5,1,5,3,5,3
0.1135946787,737.61443255,12.760900826,19.725904202,4869.4715164,931.87651702,52.664930764,652.93995265,all_other,1,14,9,White,Female,1,0,1,4,5,1,5,5,1,3
